country,iso_alpha3,region,sub_region,exag_env,climate_crisis,protect_env,sex,age,educyrs,degree,soc_rank,gov_peo,gov_bus,how_bus,how_peo,mem_env,care_env
Argentina,ARG,Americas,Latin America and the Caribbean,9,26,8,0,51,7,Uni,low,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,9,26,7,0,37,5,Uni,middle,1,1,1,1,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,9,32,9,0,42,12,Uni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,10,28,12,0,37,10,Uni,low,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,11,23,3,0,44,12,Uni,middle,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,34,9,1,28,15,Uni,low,1,1,1,2,1,1
Argentina,ARG,Americas,Latin America and the Caribbean,12,30,6,0,28,15,Uni,middle,0,1,2,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,9,30,6,1,42,11,Uni,low,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,28,5,0,32,12,Uni,middle,1,1,0,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,7,24,6,0,51,18,noUni,middle,0,0,0,1,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,10,22,3,0,65,7,Uni,middle,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,11,26,3,1,30,7,Uni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,27,6,0,34,14,Uni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,24,4,1,48,15,Uni,middle,1,1,1,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,9,30,3,1,22,12,Uni,middle,1,1,1,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,8,23,4,0,35,9,Uni,low,1,1,1,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,10,24,6,0,54,7,Uni,low,1,1,0,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,8,26,3,1,38,12,Uni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,9,29,12,0,54,10,Uni,middle,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,28,3,0,56,7,Uni,low,1,1,0,0,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,12,25,3,0,33,12,Uni,middle,0,1,1,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,12,25,3,0,31,7,Uni,low,0,0,2,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,9,34,12,0,45,7,Uni,low,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,10,27,6,0,18,11,Uni,middle,1,1,0,1,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,28,8,1,47,10,Uni,middle,1,0,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,28,6,0,56,10,Uni,middle,0,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,29,8,0,72,18,noUni,high,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,7,27,8,0,45,18,noUni,middle,1,1,1,1,1,1
Argentina,ARG,Americas,Latin America and the Caribbean,7,27,6,1,45,14,Uni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,30,3,0,51,10,Uni,middle,0,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,12,28,10,0,59,7,Uni,low,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,4,28,6,0,30,18,noUni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,9,23,6,1,47,19,noUni,high,1,1,1,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,10,28,11,0,57,12,Uni,middle,1,1,0,1,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,28,12,1,58,7,Uni,low,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,35,9,1,34,18,noUni,middle,1,1,1,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,9,33,9,1,49,5,Uni,low,0,1,2,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,29,9,1,39,11,Uni,middle,0,0,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,9,21,9,0,21,7,Uni,low,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,10,23,6,1,41,12,Uni,low,0,0,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,5,29,8,0,24,16,Uni,middle,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,7,33,11,0,42,18,noUni,middle,1,1,1,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,34,12,0,40,12,Uni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,9,29,3,0,22,14,Uni,middle,1,1,0,1,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,10,29,6,1,64,0,Uni,middle,1,1,0,0,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,9,29,6,0,25,9,Uni,low,0,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,34,7,0,34,12,Uni,middle,1,1,1,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,9,22,11,1,54,7,Uni,middle,1,1,1,1,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,12,32,10,0,45,18,noUni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,24,11,0,26,12,Uni,middle,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,34,12,0,53,7,Uni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,12,30,8,1,48,15,Uni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,25,10,1,29,15,Uni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,35,11,0,40,12,Uni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,12,22,8,0,46,7,Uni,low,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,10,31,9,0,64,6,Uni,low,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,12,29,12,0,30,12,Uni,middle,1,1,0,1,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,10,21,8,1,40,15,Uni,middle,1,1,0,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,10,23,6,1,24,14,Uni,middle,1,1,0,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,8,30,7,0,47,2,Uni,low,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,27,5,1,41,5,Uni,low,0,0,2,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,7,31,11,0,46,8,Uni,high,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,24,6,0,27,7,Uni,middle,0,0,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,33,10,0,51,15,Uni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,30,8,0,24,13,Uni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,10,24,10,0,34,7,Uni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,10,24,6,0,19,12,Uni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,25,9,1,27,12,Uni,middle,1,1,2,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,8,26,7,0,23,9,Uni,low,0,0,0,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,12,30,7,0,46,2,Uni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,9,32,11,0,40,18,noUni,high,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,3,29,11,1,37,15,Uni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,7,29,6,0,37,12,Uni,middle,0,1,2,1,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,10,26,8,0,25,12,Uni,middle,0,0,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,27,11,0,35,15,Uni,middle,1,1,1,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,11,27,11,1,56,9,Uni,middle,1,1,1,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,9,33,7,0,45,18,noUni,middle,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,13,25,9,0,38,9,Uni,middle,0,1,0,1,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,4,35,7,0,31,12,Uni,middle,1,1,0,1,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,10,28,8,1,29,7,Uni,low,1,1,2,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,10,25,12,0,46,10,Uni,middle,1,1,1,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,12,24,10,0,20,5,Uni,middle,0,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,35,8,1,57,7,Uni,middle,1,1,0,0,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,11,33,4,0,56,7,Uni,middle,0,1,0,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,6,27,3,0,33,14,Uni,middle,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,33,6,1,28,0,Uni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,10,28,4,1,51,7,Uni,middle,1,1,0,0,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,8,35,6,0,35,14,Uni,middle,1,1,0,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,8,20,12,0,52,7,Uni,middle,1,1,0,1,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,12,31,7,0,50,3,Uni,low,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,33,8,1,24,15,Uni,middle,1,1,0,1,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,11,35,3,0,42,11,Uni,middle,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,11,29,3,0,37,10,Uni,middle,1,1,2,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,7,25,7,0,39,7,Uni,middle,1,1,1,1,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,35,6,0,42,6,Uni,middle,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,31,6,0,26,6,Uni,low,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,10,28,4,0,36,7,Uni,low,1,1,1,1,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,8,28,9,0,56,12,Uni,middle,0,1,0,0,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,8,28,9,0,65,5,Uni,low,1,1,2,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,6,29,5,0,35,12,Uni,middle,1,1,1,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,10,29,4,0,32,7,Uni,low,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,7,32,5,1,44,18,noUni,middle,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,10,26,8,0,30,5,Uni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,22,7,0,36,14,Uni,high,0,0,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,28,5,0,47,11,Uni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,26,10,0,52,12,Uni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,3,28,12,1,59,18,noUni,middle,1,1,0,1,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,9,29,10,0,35,11,Uni,middle,0,0,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,25,9,0,54,12,Uni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,27,7,1,51,12,Uni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,9,22,4,0,54,18,noUni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,7,28,7,1,26,12,Uni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,28,7,0,20,12,Uni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,26,9,1,38,15,Uni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,25,8,1,21,9,Uni,middle,0,1,1,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,5,29,11,1,23,15,Uni,middle,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,7,25,7,0,44,7,Uni,low,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,30,9,0,36,12,Uni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,30,9,0,42,15,Uni,low,0,1,1,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,7,26,6,1,52,15,Uni,middle,1,1,2,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,7,24,6,1,46,12,Uni,middle,1,1,0,0,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,28,8,0,57,17,Uni,middle,1,1,1,1,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,31,9,0,62,12,Uni,middle,1,1,1,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,28,6,1,58,12,Uni,low,1,1,0,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,7,30,7,0,34,12,Uni,middle,1,1,1,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,6,23,3,0,86,6,Uni,middle,1,1,0,2,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,6,35,6,0,33,12,Uni,middle,1,1,0,1,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,8,35,6,0,35,15,Uni,middle,1,1,0,1,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,7,33,6,1,26,12,Uni,middle,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,28,7,1,60,7,Uni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,7,26,12,0,52,9,Uni,low,1,1,0,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,3,28,8,1,44,19,noUni,middle,1,1,1,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,9,25,7,1,40,15,Uni,middle,1,1,1,0,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,11,29,4,0,28,12,Uni,middle,0,1,0,0,0,0
Argentina,ARG,Americas,Latin America and the Caribbean,10,22,9,0,35,7,Uni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,9,33,6,0,43,12,Uni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,35,6,0,25,9,Uni,middle,1,1,2,2,0,1
Argentina,ARG,Americas,Latin America and the Caribbean,6,35,9,0,34,9,Uni,middle,1,1,0,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,5,26,6,1,25,10,Uni,middle,1,1,1,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,4,26,10,0,44,10,Uni,middle,0,1,2,2,0,0
Australia,AUS,Oceania,Australia and New Zealand,7,30,9,1,50,17,noUni,high,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,5,27,8,1,44,17,noUni,middle,1,1,1,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,7,26,6,1,25,17,noUni,middle,1,1,0,0,0,1
Australia,AUS,Oceania,Australia and New Zealand,5,31,10,1,37,13,Uni,middle,1,1,1,0,1,1
Australia,AUS,Oceania,Australia and New Zealand,7,23,5,0,45,10,Uni,middle,1,1,1,1,1,1
Australia,AUS,Oceania,Australia and New Zealand,8,28,8,0,29,12,Uni,high,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,4,28,7,1,33,17,noUni,high,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,9,29,7,0,25,11,Uni,middle,1,1,0,0,0,1
Australia,AUS,Oceania,Australia and New Zealand,9,30,7,1,31,17,noUni,middle,0,1,0,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,5,29,9,1,55,12,Uni,low,1,1,1,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,5,31,7,0,35,17,noUni,high,1,1,1,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,8,32,8,1,28,17,noUni,middle,1,1,0,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,8,23,11,1,41,10,Uni,middle,1,0,0,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,9,27,7,0,26,10,Uni,middle,0,0,1,1,0,0
Australia,AUS,Oceania,Australia and New Zealand,5,27,8,0,51,10,Uni,middle,1,1,2,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,6,31,12,0,46,12,Uni,middle,1,1,0,0,0,1
Australia,AUS,Oceania,Australia and New Zealand,7,33,10,1,20,10,Uni,middle,1,1,0,0,0,1
Australia,AUS,Oceania,Australia and New Zealand,8,30,6,0,21,10,Uni,middle,1,1,0,0,0,1
Australia,AUS,Oceania,Australia and New Zealand,4,31,12,1,25,11,Uni,high,1,1,0,0,0,0
Australia,AUS,Oceania,Australia and New Zealand,3,29,12,1,32,11,Uni,middle,1,1,1,1,0,0
Australia,AUS,Oceania,Australia and New Zealand,8,23,12,0,53,9,Uni,middle,1,1,0,0,0,1
Australia,AUS,Oceania,Australia and New Zealand,5,28,10,1,58,10,Uni,middle,1,1,2,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,9,27,6,1,43,10,Uni,middle,1,1,1,2,0,0
Australia,AUS,Oceania,Australia and New Zealand,4,29,5,1,50,12,Uni,middle,1,1,1,0,0,1
Australia,AUS,Oceania,Australia and New Zealand,8,30,6,0,42,11,Uni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,5,29,12,1,55,12,Uni,middle,0,1,2,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,10,16,5,0,28,10,Uni,middle,0,1,0,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,12,20,6,1,28,10,Uni,middle,1,1,1,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,6,24,8,0,48,10,Uni,middle,1,1,1,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,9,22,9,1,37,10,Uni,middle,1,1,1,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,3,33,10,1,50,11,Uni,high,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,8,29,7,0,46,9,Uni,middle,1,1,0,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,10,28,8,0,43,9,Uni,middle,1,1,0,0,0,1
Australia,AUS,Oceania,Australia and New Zealand,4,32,11,1,59,17,noUni,middle,1,1,0,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,4,29,8,1,55,17,noUni,middle,1,1,2,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,5,30,8,1,52,9,Uni,middle,1,1,1,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,6,27,5,0,37,17,noUni,high,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,8,25,11,0,51,10,Uni,middle,1,1,0,2,0,0
Australia,AUS,Oceania,Australia and New Zealand,9,33,5,1,46,10,Uni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,11,26,6,0,38,10,Uni,middle,1,1,0,0,0,1
Australia,AUS,Oceania,Australia and New Zealand,3,30,8,0,29,10,Uni,low,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,10,23,5,1,37,10,Uni,low,0,0,1,0,0,0
Australia,AUS,Oceania,Australia and New Zealand,8,25,5,1,36,10,Uni,low,0,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,10,23,7,1,49,9,Uni,middle,1,1,0,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,12,25,4,1,18,10,Uni,middle,0,0,0,1,0,0
Australia,AUS,Oceania,Australia and New Zealand,8,21,5,1,19,10,Uni,middle,0,0,2,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,6,27,4,1,17,10,Uni,middle,0,0,0,1,0,0
Australia,AUS,Oceania,Australia and New Zealand,6,26,7,1,26,10,Uni,middle,0,1,0,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,6,25,8,1,25,11,Uni,middle,1,1,2,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,3,35,12,0,34,17,noUni,high,1,1,1,1,1,1
Australia,AUS,Oceania,Australia and New Zealand,12,22,9,0,34,13,Uni,middle,1,1,1,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,7,29,9,1,34,17,noUni,middle,1,1,0,2,0,0
Australia,AUS,Oceania,Australia and New Zealand,4,31,8,0,37,10,Uni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,3,28,7,1,48,11,Uni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,7,27,6,1,48,10,Uni,middle,1,1,0,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,5,27,8,1,52,10,Uni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,3,31,12,1,37,17,noUni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,7,21,9,0,41,13,Uni,middle,1,1,0,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,7,28,11,1,55,9,Uni,middle,1,1,2,0,0,1
Australia,AUS,Oceania,Australia and New Zealand,10,35,6,1,34,10,Uni,middle,0,1,2,2,1,0
Australia,AUS,Oceania,Australia and New Zealand,5,23,8,0,33,17,noUni,high,1,1,1,1,0,0
Australia,AUS,Oceania,Australia and New Zealand,9,24,8,0,29,10,Uni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,8,20,5,0,54,10,Uni,middle,1,1,0,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,14,28,3,0,51,10,Uni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,6,23,4,0,40,17,noUni,high,1,1,1,1,0,0
Australia,AUS,Oceania,Australia and New Zealand,5,21,8,0,47,13,Uni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,8,22,6,1,47,11,Uni,middle,0,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,3,32,10,1,42,11,Uni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,6,32,6,1,43,10,Uni,middle,1,1,2,0,0,1
Australia,AUS,Oceania,Australia and New Zealand,7,31,8,1,29,13,Uni,middle,1,1,2,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,6,32,11,0,22,10,Uni,high,0,0,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,6,29,11,1,34,17,noUni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,5,29,8,1,26,17,noUni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,5,33,9,1,36,10,Uni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,12,27,6,0,35,0,Uni,low,0,0,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,7,33,8,1,22,13,Uni,middle,1,1,1,1,1,1
Australia,AUS,Oceania,Australia and New Zealand,4,34,12,1,24,10,Uni,middle,1,1,0,0,0,1
Australia,AUS,Oceania,Australia and New Zealand,8,28,6,0,38,10,Uni,middle,1,1,2,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,7,26,8,0,30,13,Uni,middle,1,1,0,0,0,1
Australia,AUS,Oceania,Australia and New Zealand,13,22,3,0,27,10,Uni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,10,29,5,1,26,10,Uni,middle,1,1,1,0,0,1
Australia,AUS,Oceania,Australia and New Zealand,12,21,3,0,53,9,Uni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,3,31,7,0,47,17,noUni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,9,19,4,0,41,10,Uni,middle,0,0,1,2,0,0
Australia,AUS,Oceania,Australia and New Zealand,11,20,4,1,43,10,Uni,middle,0,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,9,21,7,0,49,10,Uni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,7,27,3,0,22,10,Uni,middle,1,1,1,1,0,0
Australia,AUS,Oceania,Australia and New Zealand,6,28,8,0,23,10,Uni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,8,30,8,0,47,13,Uni,middle,1,1,0,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,8,29,9,0,43,10,Uni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,7,23,6,0,53,17,noUni,high,1,1,1,0,0,1
Australia,AUS,Oceania,Australia and New Zealand,12,26,3,1,34,10,Uni,middle,0,0,2,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,11,25,4,0,34,10,Uni,middle,0,0,2,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,11,20,8,1,50,10,Uni,middle,1,0,0,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,9,16,5,0,47,10,Uni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,3,29,10,1,41,17,noUni,middle,0,0,2,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,7,25,7,0,50,13,Uni,high,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,3,32,7,1,24,17,noUni,middle,1,1,1,1,0,1
Australia,AUS,Oceania,Australia and New Zealand,12,20,4,0,21,11,Uni,middle,1,1,2,2,0,0
Australia,AUS,Oceania,Australia and New Zealand,9,32,10,0,27,11,Uni,middle,0,0,1,1,0,0
Australia,AUS,Oceania,Australia and New Zealand,14,21,3,1,43,10,Uni,middle,0,0,2,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,9,17,3,1,23,10,Uni,middle,1,0,2,1,0,0
Australia,AUS,Oceania,Australia and New Zealand,6,33,5,0,38,13,Uni,middle,1,1,0,2,0,0
Australia,AUS,Oceania,Australia and New Zealand,8,26,8,0,30,10,Uni,middle,1,0,1,2,0,1
Australia,AUS,Oceania,Australia and New Zealand,6,22,9,1,48,11,Uni,middle,1,1,0,0,0,0
Australia,AUS,Oceania,Australia and New Zealand,12,26,9,0,38,10,Uni,middle,1,1,1,1,0,0
Australia,AUS,Oceania,Australia and New Zealand,12,19,4,0,32,10,Uni,middle,0,0,1,1,1,0
